track_id,duration_s,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,chroma1_mean,chroma1_std,chroma2_mean,chroma2_std,chroma3_mean,chroma3_std,chroma4_mean,chroma4_std,chroma5_mean,chroma5_std,chroma6_mean,chroma6_std,chroma7_mean,chroma7_std,chroma8_mean,chroma8_std,chroma9_mean,chroma9_std,chroma10_mean,chroma10_std,chroma11_mean,chroma11_std,chroma12_mean,chroma12_std
051269,29.9890,0.1096,0.0417,0.0875,0.0794,1561.8959,592.7896,1848.5939,220.6091,3448.0027,1158.3540,0.0188,0.0310,-166.2011,56.5247,81.2545,22.8496,14.1114,16.7702,31.9511,13.0730,4.7203,13.2789,14.9710,9.9227,6.5598,8.9504,0.3343,8.6136,4.0249,8.1787,-0.9620,8.9455,-4.6028,11.6578,-0.9959,10.4002,-5.6670,10.9068,0.2015,0.2262,0.2266,0.2078,0.3734,0.2439,0.6516,0.4166,0.3592,0.2559,0.2178,0.2120,0.1386,0.1381,0.3303,0.3132,0.4386,0.4063,0.2334,0.2110,0.2138,0.1997,0.1435,0.1438
051271,30.0000,0.0999,0.0153,0.1010,0.0565,1699.4176,578.6485,1851.8297,292.4869,3573.4025,1184.8951,0.0381,0.0506,-88.5356,24.7826,99.9922,25.7932,2.3334,14.0013,11.8868,10.3467,1.2135,7.6278,1.4449,6.7329,-4.7664,6.7953,-2.0608,5.8643,-2.5894,6.1894,-2.0884,6.1941,-2.1906,5.7469,-3.1958,5.2127,-3.0902,5.1339,0.2247,0.1476,0.2559,0.2619,0.2285,0.1933,0.4062,0.2634,0.6055,0.3435,0.2947,0.1867,0.2941,0.2752,0.2508,0.1752,0.4542,0.3237,0.2569,0.2397,0.2303,0.1794,0.4879,0.3353
051272,29.9770,0.0779,0.0278,0.0812,0.0229,1455.7610,372.8987,1706.5436,303.7838,3029.7325,1068.8054,0.0154,0.0139,-149.6622,38.1638,111.2059,24.6362,-0.0129,16.9912,14.0524,12.9067,7.8765,9.6557,6.1750,8.4514,-2.0800,7.6459,-7.1679,8.9371,-0.6744,6.2517,6.7099,7.1591,-1.2867,5.3091,-7.5796,5.8367,-6.7196,5.5514,0.1317,0.1362,0.3025,0.2777,0.3824,0.1818,0.7645,0.3219,0.4224,0.2049,0.5408,0.3324,0.3480,0.2745,0.1347,0.1124,0.1941,0.2073,0.1634,0.1465,0.2132,0.2132,0.0835,0.0749
051273,30.0000,0.1881,0.0218,0.0345,0.0126,778.8307,535.8661,1231.9905,633.4358,1640.7083,1717.9900,0.0028,0.0070,-203.2285,65.4227,167.8839,50.7095,61.9209,22.0129,6.4155,10.6354,0.2619,13.0191,20.3144,9.7791,-4.5750,11.8257,9.7301,6.7925,7.0676,7.2877,11.0525,7.3578,4.5201,8.2910,-0.0459,5.9614,3.2935,5.9999,0.3750,0.2224,0.4181,0.3458,0.2590,0.2387,0.3715,0.1703,0.6622,0.3232,0.3259,0.1699,0.3386,0.2909,0.2775,0.1952,0.5378,0.2683,0.4884,0.3133,0.4113,0.2009,0.5579,0.3103
051274,29.9770,0.0745,0.0191,0.1427,0.0641,2235.4669,560.0550,2128.8810,230.9754,4881.7453,954.9977,0.0717,0.0790,-116.1662,48.3491,67.7414,23.6953,2.3145,16.5732,-6.2689,11.9293,-9.6710,10.6073,7.2352,8.4875,6.9036,9.5391,3.9646,8.6205,-7.7913,7.9599,-5.4401,8.6488,5.5405,8.4795,4.0221,8.2405,-0.4275,6.4446,0.6239,0.3204,0.6402,0.3015,0.2189,0.1218,0.3152,0.3140,0.1802,0.1252,0.3388,0.3020,0.2254,0.2125,0.2270,0.1448,0.4654,0.2922,0.3033,0.2582,0.2717,0.2513,0.2857,0.1633
051275,30.0000,0.1348,0.0442,0.0538,0.0408,1613.3722,841.6841,1967.1683,560.5273,3724.1388,2002.4062,0.0160,0.0294,-176.8046,67.7758,88.5769,39.2324,30.9706,21.6513,25.5138,17.6576,12.9042,11.3811,13.0483,12.6461,10.9221,10.1632,3.2801,9.1824,10.9454,10.3480,0.7976,7.8656,1.0430,8.7930,0.3991,10.1743,0.1045,7.9353,0.4817,0.3511,0.3929,0.3009,0.3811,0.2859,0.2468,0.2187,0.2731,0.2202,0.3841,0.2962,0.4503,0.3413,0.5409,0.3517,0.5022,0.3041,0.5580,0.3283,0.4846,0.2767,0.4267,0.2913
051276,30.0000,0.0850,0.0432,0.0923,0.0320,2164.7413,494.3199,2346.7624,201.8184,5191.0148,914.3437,0.0468,0.0374,-139.6566,57.8744,67.9479,23.6167,39.8959,14.6354,23.1137,13.3755,7.8648,7.9147,9.2210,8.2256,2.3425,6.8344,2.9306,6.0073,1.9330,5.1282,1.3466,5.4010,1.3641,6.2754,1.7704,5.2759,-1.0367,5.1582,0.4833,0.2736,0.4685,0.2686,0.5401,0.3060,0.3482,0.2584,0.3026,0.1835,0.5710,0.3187,0.4196,0.2254,0.4608,0.2916,0.3643,0.2183,0.4401,0.2508,0.6020,0.2997,0.4239,0.2454
051278,30.0000,0.1311,0.0345,0.1795,0.0130,1700.0678,86.3874,1078.7486,110.0438,2534.5816,240.8403,0.0125,0.0068,-74.3113,18.1994,91.5210,10.2471,-109.2074,14.0558,-1.8385,10.1139,-8.5289,9.8464,-3.3216,6.9724,-9.1633,7.6226,-8.9326,5.7365,-0.6283,5.2875,-1.1875,5.9855,-7.8952,5.4946,-7.2651,4.8963,-8.2408,5.1942,0.3276,0.2224,0.3627,0.2349,0.4707,0.2860,0.4416,0.2533,0.5152,0.3000,0.3536,0.2213,0.4524,0.2580,0.6243,0.2673,0.6940,0.2634,0.5658,0.2563,0.3466,0.1988,0.2907,0.1979
051291,30.0000,0.0916,0.0494,0.2221,0.0560,2306.2558,504.4202,1567.8324,303.8260,3784.5982,1122.4390,0.0718,0.0994,-105.6056,62.0726,34.1444,23.1299,-85.6208,22.5682,-12.7970,12.2334,-7.3263,8.6711,-5.9329,6.5799,-7.1168,5.8105,3.8482,4.9036,6.9681,4.8610,4.3436,4.8557,1.1302,4.5946,-3.5606,4.4548,-3.6675,4.6427,0.2858,0.1796,0.3907,0.2464,0.3843,0.2918,0.2771,0.2348,0.4164,0.2635,0.2866,0.1798,0.4578,0.2325,0.7157,0.2825,0.5256,0.2817,0.3930,0.2795,0.2614,0.2045,0.4919,0.3109
051292,30.0000,0.0891,0.0288,0.2357,0.0382,2162.3882,202.6873,1341.7680,73.5062,3397.4880,225.8802,0.0410,0.0160,-78.8763,35.1743,59.2442,17.3656,-87.5489,11.1694,13.3644,11.2062,-39.1451,7.6840,-6.3233,5.2468,1.3405,6.0231,-12.7748,4.4625,-1.0187,4.9276,0.5610,5.4699,-4.6009,5.0984,-6.3904,5.4793,-5.5269,4.4514,0.3096,0.1687,0.3584,0.1833,0.5390,0.2866,0.5008,0.2534,0.4552,0.2413,0.5508,0.2618,0.6186,0.2915,0.5206,0.2670,0.5326,0.3028,0.3646,0.1918,0.3495,0.2251,0.3990,0.2515
051301,30.0000,0.3168,0.0343,0.0647,0.0088,1125.9952,163.2317,1402.9351,185.0282,2332.0562,317.2167,0.0048,0.0035,-6.6589,22.3526,137.1034,14.3792,-10.9319,10.4796,31.3612,10.1646,0.6243,4.5803,-4.8885,4.3097,-1.9367,4.5528,-9.5210,7.8648,2.0240,4.7858,4.6338,3.9584,4.9849,4.7208,-2.6328,7.6210,2.7028,4.1683,0.8111,0.2441,0.2280,0.0562,0.1707,0.0882,0.2466,0.1038,0.4855,0.2297,0.1779,0.0765,0.3740,0.1317,0.7777,0.2522,0.2653,0.1022,0.3221,0.1586,0.4577,0.2359,0.3027,0.0866
051305,30.0000,0.3077,0.0350,0.0579,0.0148,742.2501,102.2329,968.0758,82.8438,1136.9686,232.5698,0.0008,0.0004,-93.3141,20.2868,175.6859,11.4629,-2.9826,5.8182,23.0678,8.3520,-5.4714,7.9600,-9.3618,7.0482,-14.1688,7.2915,-5.2978,10.5941,2.6479,10.0117,5.1939,6.9636,3.7607,5.8617,1.3287,6.3175,0.3588,6.4090,0.1581,0.1443,0.1417,0.1604,0.3488,0.3624,0.2730,0.2161,0.5793,0.3614,0.2764,0.1871,0.2093,0.3017,0.1375,0.1667,0.2344,0.2937,0.0685,0.0868,0.1071,0.1318,0.4036,0.3761
051333,30.0000,0.1246,0.0352,0.0686,0.0217,1327.4998,358.7501,1708.8962,367.9779,2985.1246,1118.2862,0.0098,0.0093,-127.0841,55.0537,107.7824,25.4605,11.5853,19.7935,25.7785,8.6575,10.2662,8.3153,9.6377,9.7197,1.4640,10.1027,-1.6562,7.2822,-7.4791,7.0051,-4.4756,7.4549,-1.4510,8.8345,-7.7523,7.0514,-7.0536,7.5147,0.2382,0.1169,0.2554,0.1933,0.3813,0.3043,0.2196,0.1883,0.2732,0.3141,0.3640,0.2895,0.4787,0.2995,0.2496,0.2295,0.1653,0.1593,0.3122,0.3040,0.4618,0.2082,0.7380,0.3058
051479,30.0000,0.1068,0.0317,0.0345,0.0170,575.4988,182.5960,771.9246,137.1780,1016.5495,394.3865,0.0005,0.0007,-243.1023,43.4589,197.9887,16.5354,-8.1319,22.3382,23.4834,6.2677,7.8606,8.4907,5.1939,4.1590,-6.2690,6.6924,-1.3547,4.3721,2.1148,5.7579,4.0405,5.2635,-8.2761,5.6315,-10.4168,5.6846,-2.4477,3.8102,0.4004,0.3049,0.3134,0.2145,0.4638,0.2966,0.4062,0.2725,0.4322,0.3369,0.3056,0.2561,0.1946,0.1472,0.3348,0.2741,0.5101,0.3059,0.6390,0.2888,0.3929,0.2471,0.4540,0.3499
051655,29.9770,0.0615,0.0216,0.0829,0.0657,1435.7406,798.8845,1749.4254,443.5893,2925.8021,1697.4042,0.0157,0.0280,-209.9649,59.6232,108.9827,33.9095,28.8362,25.0584,21.5493,15.5406,3.9434,13.7530,0.9296,10.7853,3.8182,12.0972,2.2077,10.0324,-0.9329,8.7470,4.6086,9.5157,1.2927,6.9178,-1.3870,6.6483,-6.0253,8.7286,0.2667,0.2030,0.2668,0.2903,0.2116,0.2046,0.3991,0.2996,0.5187,0.3546,0.2784,0.2145,0.3026,0.3041,0.2242,0.2030,0.3489,0.3143,0.2422,0.2522,0.2655,0.1984,0.5382,0.3464
051659,29.9770,0.0995,0.0390,0.0727,0.0520,1356.9215,677.7107,1658.4192,352.0322,2621.1980,1376.6019,0.0101,0.0204,-172.8442,62.0521,109.5731,29.7013,17.4363,23.7863,16.7402,15.7993,3.9227,12.3152,3.3720,12.3684,-5.8358,10.9304,-6.7999,9.7114,-9.5129,10.0889,-5.8613,9.2696,-5.2988,8.8164,-6.8016,8.7683,-5.7816,10.0756,0.2327,0.2207,0.2012,0.2217,0.3844,0.3615,0.2210,0.2085,0.2818,0.3469,0.2558,0.2677,0.3603,0.3350,0.3227,0.3237,0.1665,0.1754,0.1908,0.2309,0.1830,0.1854,0.4703,0.3898
051661,29.9770,0.0394,0.0139,0.0645,0.0435,1248.9303,605.3575,1652.2141,403.1354,2576.1656,1409.7122,0.0103,0.0204,-268.5232,64.9741,112.6833,29.3231,27.1116,20.4202,31.6256,16.3551,8.3070,10.8948,1.2809,11.3955,-1.9057,9.1436,3.2262,8.7989,0.5970,8.7115,2.7397,8.0651,-0.1327,7.0565,-0.5198,6.5376,-1.9025,8.1196,0.2415,0.1836,0.1472,0.2211,0.1552,0.1984,0.3204,0.3227,0.3383,0.3272,0.2370,0.2328,0.2845,0.3038,0.1968,0.2207,0.2654,0.3121,0.1970,0.1682,0.3939,0.3224,0.6146,0.3469
051776,29.9770,0.0475,0.0237,0.0895,0.0228,925.5174,143.3465,964.1175,86.6163,1423.1924,319.2498,0.0005,0.0004,-302.8420,66.1243,155.5614,12.5487,-25.2659,17.9929,-0.1889,10.1524,-17.9686,15.2270,-12.4789,10.7957,-10.8785,7.8409,-8.3377,10.2233,-13.2445,12.6795,-14.0093,13.8082,-13.9251,12.6632,-8.9902,10.8531,-6.6745,9.4650,0.0612,0.0992,0.2195,0.2654,0.4397,0.4108,0.1409,0.1440,0.2441,0.3430,0.1866,0.1773,0.4886,0.4049,0.1486,0.1695,0.0911,0.0802,0.4423,0.3644,0.1109,0.1149,0.1141,0.1886
051784,30.0000,0.1686,0.0892,0.1321,0.0748,2240.0837,607.5529,2269.4796,224.0899,5120.2525,1068.0020,0.0770,0.0827,-57.5488,38.1566,64.7762,21.6349,13.0553,16.4593,11.6669,16.5102,13.6280,9.8509,3.7282,10.2997,2.3507,9.7467,5.3339,7.8260,5.7672,7.6468,3.6346,6.1179,0.2736,7.0644,1.1854,7.6228,1.3755,5.6577,0.4370,0.2538,0.4729,0.2901,0.4226,0.2509,0.4006,0.2466,0.4944,0.3195,0.4846,0.2733,0.6861,0.2869,0.4587,0.2391,0.5081,0.2919,0.5261,0.2850,0.4865,0.2731,0.5966,0.2932
051785,29.9770,0.5129,0.0311,0.0283,0.0141,1535.2130,165.0592,2097.8972,75.4918,4013.6656,420.7685,0.0021,0.0016,-29.8838,25.8965,71.8605,8.5257,39.5304,8.7808,20.2594,7.3751,12.9548,7.2211,3.5503,10.2644,-4.4644,9.7841,-6.3829,10.8864,-6.7514,11.9591,-3.3995,10.2103,0.5299,11.5597,-1.2483,11.8044,0.0764,12.9032,0.2349,0.3244,0.1797,0.1543,0.3496,0.4074,0.1269,0.1135,0.1644,0.1865,0.2604,0.3442,0.1437,0.1067,0.2245,0.3280,0.1407,0.1145,0.3095,0.3411,0.1862,0.2563,0.1111,0.1046
051918,29.9770,0.1894,0.0434,0.0943,0.0361,1651.5359,453.4958,1809.3293,266.4608,3546.7583,1025.2454,0.0272,0.0335,-50.1930,51.1690,92.3372,22.4895,5.9857,14.7613,29.8875,12.0326,2.2252,9.1429,2.6795,9.3774,-0.2264,6.8059,3.4239,7.9057,-0.1321,7.8415,6.3832,8.7112,-5.6080,7.0419,-3.2084,6.9911,-2.9057,6.4383,0.2908,0.2801,0.3077,0.3038,0.3410,0.3006,0.2725,0.2672,0.2945,0.2398,0.4794,0.3263,0.3120,0.2529,0.3131,0.3053,0.2510,0.2183,0.2773,0.2188,0.5154,0.3689,0.3294,0.2534
051919,29.9770,0.2201,0.0593,0.1025,0.0389,1728.7005,416.3820,1822.3893,257.5322,3633.3711,903.1233,0.0241,0.0245,-37.1047,40.3997,83.2943,22.6798,-4.4308,13.5387,29.8745,11.4952,8.0643,7.3563,7.7459,8.6284,1.8653,9.0423,1.6273,7.9813,0.2630,8.4300,1.9331,10.5419,-1.7552,8.5969,1.2274,9.2578,-3.1620,7.1934,0.2831,0.2067,0.4439,0.3542,0.3494,0.2733,0.3817,0.3123,0.4041,0.3164,0.3203,0.2370,0.3978,0.3163,0.2348,0.1796,0.3233,0.3040,0.1896,0.1684,0.2493,0.2375,0.4413,0.3619
051923,30.0000,0.3758,0.0850,0.0924,0.0511,1876.7306,395.1988,1990.4590,176.5324,4150.4864,722.5607,0.0221,0.0276,3.0346,29.1803,64.2421,19.1439,3.3195,14.1224,35.1985,14.6716,8.3194,9.1921,11.1467,9.3916,16.6103,8.3531,15.4492,7.9298,8.5012,7.8784,7.2403,7.4107,-2.0238,8.8329,3.3027,5.9022,0.6482,5.2333,0.2094,0.1946,0.2473,0.2515,0.3104,0.2860,0.3746,0.2810,0.5958,0.3485,0.3801,0.2456,0.3700,0.3012,0.3106,0.2421,0.4408,0.2654,0.6448,0.3677,0.3934,0.2407,0.3318,0.2463
051954,30.0000,0.2675,0.0829,0.0589,0.0603,1776.2999,1085.7309,2087.8572,661.8046,4052.3887,2295.1391,0.0139,0.0305,-168.4817,82.7037,50.7076,46.9876,45.0261,28.7407,40.7796,24.5890,22.9004,15.9970,20.0547,14.4374,18.7305,13.1143,6.3743,13.7539,5.7308,9.2436,12.2686,9.6589,2.8190,8.8398,3.5886,7.7827,10.9166,7.8939,0.5525,0.3235,0.5478,0.3006,0.6170,0.3034,0.6326,0.3150,0.5926,0.2640,0.5258,0.2296,0.5341,0.2904,0.5275,0.2883,0.4761,0.2483,0.5596,0.2422,0.5895,0.2627,0.5244,0.3104
051991,30.0000,0.0943,0.0417,0.1503,0.0834,2373.2917,853.6310,2136.9998,521.4836,4928.4965,1681.3491,0.0758,0.0918,-120.5220,62.5661,62.0645,34.8088,-8.8684,37.9909,5.7969,18.2951,16.7559,15.8030,15.3233,13.5223,8.5988,9.9134,8.8422,10.4603,2.4132,7.7234,4.9088,7.4898,4.7553,6.0361,5.4495,5.2730,5.6769,5.3885,0.2924,0.2166,0.4108,0.3265,0.3915,0.2645,0.4251,0.2840,0.5658,0.3334,0.5261,0.2585,0.5270,0.3268,0.4928,0.2867,0.4090,0.2860,0.3547,0.2988,0.2863,0.2309,0.3874,0.2993
051992,30.0000,0.1342,0.0427,0.0948,0.0622,2189.2525,588.0684,2279.6674,330.9694,5116.5795,1265.1883,0.0420,0.0540,-122.4543,75.6867,60.7173,22.3470,14.9729,26.8557,7.2279,17.8474,15.1980,14.7508,15.5691,13.0167,11.0508,12.3052,11.7036,11.3858,-1.4085,8.6541,5.9487,8.4572,-1.9130,8.8721,2.7117,7.4372,-6.1356,7.7090,0.1953,0.2162,0.2624,0.2548,0.4043,0.2172,0.6149,0.2571,0.8239,0.2829,0.7387,0.2817,0.4867,0.2355,0.3824,0.3146,0.2956,0.2931,0.2564,0.2912,0.1843,0.2092,0.2330,0.2634
051998,29.9770,0.1039,0.0711,0.0926,0.0844,1796.9765,988.3681,1855.6151,658.6015,3795.7577,2141.4331,0.0454,0.0854,-213.4804,115.5766,82.2106,43.1341,5.4784,32.6580,-4.3438,24.2582,9.4155,18.7782,7.8541,18.4264,-4.6677,16.9413,3.1483,14.1632,2.4676,13.0489,3.3615,12.5204,2.3801,9.7749,3.6582,8.3715,7.1502,8.7966,0.3266,0.2982,0.3222,0.3404,0.4533,0.3439,0.3854,0.3099,0.3876,0.2665,0.3486,0.2661,0.5249,0.3473,0.5616,0.3620,0.3729,0.3248,0.3768,0.3359,0.3508,0.2489,0.5031,0.3570
051999,29.9770,0.1387,0.0911,0.1184,0.0811,1823.4621,701.5659,1827.9667,532.6559,3825.6570,1585.6914,0.0352,0.0525,-151.7372,83.9704,72.8398,34.6235,-15.0954,54.5735,11.6200,20.8721,1.9881,25.3007,8.1408,16.8158,-5.1872,15.5397,-3.3125,12.1304,-4.2161,12.6047,0.9385,11.2340,1.8164,8.6442,-0.5352,9.1291,1.1784,7.0285,0.3954,0.3039,0.3520,0.3018,0.4538,0.3416,0.3742,0.3204,0.4549,0.3009,0.4460,0.3228,0.3333,0.2683,0.4156,0.2875,0.3539,0.2391,0.6681,0.3634,0.3000,0.2147,0.2270,0.1702
052000,29.9770,0.0895,0.0371,0.1022,0.0754,1702.8654,893.7951,1694.9682,631.7963,3563.9258,1794.8385,0.0297,0.0678,-214.0860,84.6649,71.2115,45.5227,-23.2933,44.6953,31.1124,22.7229,19.2301,27.8906,17.2730,24.6812,13.3736,22.5968,8.3324,19.0729,8.5950,13.2398,2.4032,13.3482,4.5128,9.5098,2.5850,10.3929,7.8737,8.9798,0.2241,0.2352,0.1788,0.2147,0.1965,0.2423,0.1899,0.2050,0.2771,0.2894,0.2481,0.2019,0.5090,0.3309,0.6438,0.3604,0.6339,0.2917,0.5837,0.3409,0.3679,0.2873,0.3046,0.2976
052001,30.0000,0.0508,0.0313,0.2376,0.1461,2831.1208,953.4646,2216.1135,364.9690,5515.8416,1497.0375,0.1570,0.1547,-178.7252,65.0743,36.1322,38.4056,-6.2747,25.0284,-4.0474,21.1675,-6.7700,19.7091,-0.7425,14.8319,6.7850,13.3635,2.0033,11.7004,1.6861,7.8486,0.8709,7.2545,3.7489,6.6487,-2.3947,6.2860,-0.5635,5.9332,0.4317,0.2778,0.4076,0.2500,0.5605,0.3289,0.4723,0.2935,0.4434,0.3224,0.4373,0.2636,0.4899,0.3188,0.3862,0.3143,0.4108,0.2868,0.5593,0.3324,0.4203,0.2877,0.5166,0.3297
052034,30.0000,0.2529,0.0563,0.0697,0.0174,1337.1222,279.1281,1843.9033,207.6001,3072.2281,933.2779,0.0079,0.0050,-68.8927,43.6738,111.6851,16.9674,31.5899,13.1210,0.2434,16.1644,-4.4053,11.9239,7.8049,10.9051,-11.5331,12.3089,-11.2394,11.0971,-1.1405,9.8889,-3.4890,9.7035,-9.0851,9.7356,-5.4427,8.8545,-4.6702,8.2194,0.6532,0.3405,0.2910,0.1955,0.2552,0.2839,0.1539,0.1681,0.3022,0.1755,0.7444,0.2744,0.2596,0.1441,0.1515,0.1404,0.2281,0.1533,0.5429,0.3171,0.1820,0.1675,0.2415,0.1705
052035,29.9770,0.1430,0.0866,0.0468,0.0655,949.6086,819.6811,1272.0186,550.3520,1765.8168,1763.9364,0.0126,0.0404,-216.4520,116.2735,122.8556,49.0551,28.4728,30.0884,20.8462,19.1808,19.3867,18.3344,13.8663,11.9183,5.3900,9.6976,5.1144,6.5381,5.3972,6.6957,3.2568,6.7860,3.7178,6.6174,-0.8415,8.4941,3.2735,6.2792,0.5068,0.4397,0.3046,0.2720,0.2278,0.1871,0.1259,0.1419,0.1410,0.2280,0.1997,0.2610,0.3528,0.2692,0.6094,0.3977,0.4074,0.3231,0.1664,0.1387,0.1703,0.1452,0.3214,0.2753
052036,30.0000,0.2396,0.0991,0.0973,0.0431,1856.8553,593.5744,2011.0827,302.3900,4138.8509,1265.1277,0.0303,0.0424,-51.4966,59.0422,75.0596,27.1506,7.5173,16.6156,12.0235,17.3010,7.5584,11.1997,13.3640,13.0050,4.9407,8.4561,4.9045,8.3366,-0.2845,8.2369,-2.0018,7.7635,-8.3102,7.9809,-7.2725,7.5928,-6.0711,7.8760,0.5436,0.3282,0.3816,0.2956,0.4007,0.3461,0.3165,0.2262,0.6205,0.3613,0.3197,0.2391,0.1682,0.1927,0.2404,0.2260,0.2081,0.2186,0.2630,0.2943,0.2288,0.2168,0.4277,0.2973
052037,29.9770,0.1518,0.0906,0.0321,0.0104,613.1015,251.0667,1067.7905,389.1159,901.3140,653.3337,0.0008,0.0016,-259.4091,67.6803,148.8320,24.5668,43.8533,22.7540,25.4407,12.4523,13.6415,9.7222,10.9098,7.2718,2.4930,6.6957,-4.8435,5.9249,-3.2675,6.0381,-5.9709,7.8858,-10.4848,7.6825,-12.4488,7.2012,-12.8747,5.6162,0.7184,0.3325,0.2253,0.1631,0.1250,0.1955,0.0804,0.1167,0.4567,0.2391,0.7947,0.2763,0.3102,0.1981,0.2225,0.2341,0.0841,0.1584,0.0924,0.1476,0.1080,0.1027,0.4247,0.2105
052039,30.0000,0.0849,0.0464,0.1065,0.0937,1701.8268,657.0477,1751.0884,380.2400,3707.8808,1215.0073,0.0202,0.0468,-169.5144,82.0036,74.4482,25.7102,-17.7047,30.9797,17.4112,8.3095,-11.0811,14.3835,8.3223,12.7703,-5.6273,7.2665,-10.9945,6.9645,-1.0304,6.9819,-5.1427,8.9901,-3.9324,6.7917,1.8153,8.8574,-6.9226,6.1406,0.2464,0.2666,0.1864,0.1252,0.4460,0.2169,0.4945,0.2998,0.3600,0.2134,0.4787,0.3071,0.4325,0.2566,0.6864,0.3238,0.3613,0.2026,0.2733,0.2472,0.3204,0.2901,0.2456,0.2030
052040,29.9770,0.2862,0.0466,0.0702,0.0295,1539.1546,471.7592,1711.8303,376.9278,3358.2077,1162.9655,0.0195,0.0228,-36.1118,61.0025,98.1293,29.2488,-8.6743,16.7638,26.6107,12.5046,4.5564,11.8019,9.4512,9.5035,1.6032,7.2508,-1.2164,9.2456,0.2937,7.0898,-4.8662,8.9291,-8.3824,7.7318,-7.2931,8.0265,-5.2651,6.3788,0.4463,0.3271,0.2452,0.2007,0.1341,0.1645,0.1590,0.1929,0.3832,0.2944,0.6230,0.3598,0.3075,0.1968,0.1383,0.1300,0.1716,0.1623,0.4400,0.4155,0.2398,0.2248,0.2797,0.2523
052041,30.0000,0.2685,0.0572,0.1170,0.0370,1843.1743,471.1998,2039.9262,283.3401,4112.1652,1268.0988,0.0401,0.0401,1.5394,43.6322,92.5462,20.4944,8.1639,11.8766,-8.2403,12.9868,2.1152,11.1073,6.8684,7.3118,-5.3235,7.4820,-8.2971,8.4598,1.5646,8.0731,-7.5188,6.5012,-7.0471,5.7596,-0.5090,6.4518,-1.8789,6.8800,0.3755,0.3403,0.2218,0.2208,0.2947,0.2443,0.4621,0.3163,0.2190,0.1702,0.1808,0.2056,0.2447,0.1729,0.4920,0.3498,0.2656,0.1923,0.2292,0.1736,0.5161,0.3924,0.4232,0.2735
052042,29.9770,0.1842,0.0752,0.1654,0.0553,2651.6296,463.5251,2368.1347,134.8921,5711.2377,504.0417,0.0835,0.0620,-32.8588,39.3045,41.3457,22.6153,17.7196,19.3435,14.7818,14.1020,7.3452,10.3002,15.4308,10.0645,4.4573,11.1615,3.3686,8.8260,5.9899,10.0860,6.1405,8.8277,-5.7035,8.5017,-3.6658,8.2174,0.2797,7.6694,0.6252,0.3223,0.5232,0.3568,0.4484,0.2657,0.4583,0.3199,0.3417,0.2314,0.2816,0.1914,0.3928,0.2356,0.4977,0.3166,0.2436,0.2016,0.2012,0.1867,0.1929,0.1682,0.3264,0.2198
052044,29.9770,0.2960,0.0848,0.0474,0.0347,1305.7677,659.5648,1796.7998,451.0699,2952.0411,1729.2030,0.0080,0.0264,-125.1436,55.7735,84.6906,29.0709,24.3798,16.2748,25.4295,18.2452,15.8479,13.3050,10.9526,12.0651,5.2265,9.1104,0.9745,8.6937,-4.2849,7.2903,-3.1221,7.3629,-2.1640,8.0025,-9.5582,9.2684,-7.9654,8.2395,0.7790,0.3852,0.3918,0.2300,0.1858,0.2416,0.1008,0.1653,0.1505,0.1790,0.2180,0.3219,0.0975,0.1509,0.0497,0.0787,0.0730,0.1438,0.1440,0.3059,0.1214,0.1785,0.3165,0.1779
052045,29.9770,0.2256,0.0958,0.0387,0.0114,685.9527,216.1194,1066.7572,310.9451,1078.2834,568.7587,0.0008,0.0012,-184.2846,39.1856,158.1227,28.1675,23.4837,18.2796,27.8376,16.6799,3.4408,14.0701,-5.5049,11.5503,2.0464,11.3197,-9.4610,11.4389,-10.5101,9.3187,-7.9063,9.7346,-15.0213,8.4685,-7.7520,7.6256,-4.9705,8.3478,0.3071,0.3282,0.2189,0.2543,0.2209,0.3084,0.1471,0.2410,0.2203,0.2201,0.5169,0.3904,0.2983,0.2361,0.2513,0.3454,0.2599,0.2173,0.5228,0.3802,0.1773,0.1626,0.1266,0.1731
052118,29.9770,0.1610,0.0582,0.0744,0.0429,1423.9358,553.5494,1722.9488,353.1435,2955.2178,1235.1185,0.0135,0.0215,-106.5493,74.1870,106.6373,29.4875,5.8929,14.5249,14.1544,16.7284,0.8250,11.1861,-4.0565,11.8499,-3.8961,9.3655,-15.7559,7.9961,-7.3719,8.4079,-9.3157,9.0180,-8.2923,6.6289,-11.5204,7.2518,-11.9372,7.4112,0.2391,0.2683,0.1988,0.1787,0.3940,0.3023,0.3695,0.3154,0.3492,0.2630,0.4880,0.3613,0.3555,0.2565,0.3668,0.3568,0.3074,0.2725,0.3764,0.3270,0.3942,0.2962,0.2785,0.2535
